2508|2069|2217|382|1|USER|23030204|50.97|50.97|50.97|50.97|50.97|50.97|50.97|50.97|0|||2018-01-04 07:49:00||50.97
2515|2069|2215|382|1|PROC|23030204|18.21|18.21|18.21|18.21|18.21|18.21|18.21|18.21|0|||2017-12-28 02:43:00||18.21
3122|2069|2215|382|1|PROC|23030204|62.7|62.7|62.7|62.7|62.7|62.7|62.7|62.7|0|||2018-01-04 07:11:00||62.7
3139|2069|2215|382|1|PROC|23030204|68.51|68.51|68.51|68.51|68.51|68.51|68.51|68.51|0|||2018-01-04 07:14:00||68.51
3140|2069|2217|382|1|USER|23030204|72.23|72.23|72.23|72.23|72.23|72.23|72.23|72.23|0|||2018-01-04 07:14:00||72.23
3141|2069|2215|382|1|PROC|23030204|113.21|113.21|113.21|113.21|113.21|113.21|113.21|113.21|0|||2018-01-04 07:14:00||113.21
3162|2069|2215|382|1|PROC|23030204|8.43|8.43|8.43|8.43|8.43|8.43|8.43|8.43|0|||2017-12-28 03:48:00||8.43
3202|2069|2217|382|1|USER|23030204|63.29|63.29|63.29|63.29|63.29|63.29|63.29|63.29|0|||2017-12-28 04:04:00||63.29
3205|2069|2215|382|1|PROC|23030204|66.11|66.11|66.11|66.11|66.11|66.11|66.11|66.11|0|||2017-12-28 04:04:00||66.11
3218|2069|2215|382|1|PROC|23030204|78.61|78.61|78.61|78.61|78.61|78.61|78.61|78.61|0|||2017-12-28 03:48:00||78.61
3223|2069|2215|382|1|PROC|23030204|74.72|74.72|74.72|74.72|74.72|74.72|74.72|74.72|0|||2017-12-28 04:47:00||74.72
3240|2069|2215|382|1|PROC|23030204|59.43|59.43|59.43|59.43|59.43|59.43|59.43|59.43|0|||2018-01-05 03:58:00||59.43
3298|2069|2217|382|1|USER|23030204|58.58|58.58|58.58|58.58|58.58|58.58|58.58|58.58|0|||2017-12-28 09:25:00||58.58
3299|2069|2215|382|1|PROC|23030204|46.95|46.95|46.95|46.95|46.95|46.95|46.95|46.95|0|||2017-12-28 09:25:00||46.95
3327|2069|2215|382|1|PROC|23030204|124.3|124.3|124.3|124.3|124.3|124.3|124.3|124.3|0|||2018-01-04 07:49:00||124.3
3328|2069|2215|382|1|PROC|23030204|57.39|57.39|57.39|57.39|57.39|57.39|57.39|57.39|0|||2017-12-28 09:16:00||57.39
3333|2069|2217|382|1|SYST|23030204|68.58|68.58|68.58|68.58|68.58|68.58|68.58|68.58|0|||2018-01-04 07:49:00||68.58
3427|2069|2215|382|1|PROC|23030204|82.5|82.5|82.5|82.5|82.5|82.5|82.5|82.5|0|||2018-01-10 06:02:00||82.5
3454|2069|2217|382|1|SYST|23030204|45.07|45.07|45.07|45.07|45.07|45.07|45.07|45.07|0|||2018-01-08 08:22:00||45.07
3456|2069|2217|382|1|SYST|23030204|6.94|6.94|6.94|6.94|6.94|6.94|6.94|6.94|0|||2018-01-08 08:22:00||6.94
3457|2069|2215|382|1|PROC|23030204|169.81|169.81|169.81|169.81|169.81|169.81|169.81|169.81|0|||2018-01-10 08:17:00||169.81
3507|2069|2215|382|1|PROC|23030204|75.11|75.11|75.11|75.11|75.11|75.11|75.11|75.11|0|||2018-01-12 02:31:00||75.11
3521|2069|2217|382|1|SYST|23030204|52.74|52.74|52.74|52.74|52.74|52.74|52.74|52.74|0|||2018-01-12 02:29:00||52.74
3535|2069|2215|382|1|PROC|23030204|67.64|67.64|67.64|67.64|67.64|67.64|67.64|67.64|0|||2018-01-15 15:10:00||67.64
3542|2069|2215|382|1|PROC|23030204|82.5|82.5|82.5|82.5|82.5|82.5|82.5|82.5|0|||2018-01-12 03:16:00||82.5
3558|2069|2215|382|1|PROC|23030204|55.47|55.47|55.47|55.47|55.47|55.47|55.47|55.47|0|||2018-01-16 08:16:00||55.47
3559|2069|2217|382|1|SYST|23030204|35.28|35.28|35.28|35.28|35.28|35.28|35.28|35.28|0|||2018-01-16 08:16:00||35.28
3580|2069|2215|382|1|PROC|23030204|55.47|55.47|55.47|55.47|55.47|55.47|55.47|55.47|0|||2018-01-16 10:23:00||55.47
3581|2069|2215|382|1|PROC|23030204|67.92|67.92|67.92|67.92|67.92|67.92|67.92|67.92|0|||2018-01-16 10:23:00||67.92
3611|2069|2215|382|1|PROC|23030204|92.4|92.4|92.4|92.4|92.4|92.4|92.4|92.4|0|||2018-01-16 08:16:00||92.4
3614|2069|2215|382|1|PROC|23030204|191.4|191.4|191.4|191.4|191.4|191.4|191.4|191.4|0|||2018-01-22 09:04:00||191.4
3745|2069|2215|382|1|PROC|23030204|42.31|42.31|42.31|42.31|42.31|42.31|42.31|42.31|0|||2018-01-16 08:16:00||42.31
3774|2069|2215|382|1|PROC|23030204|191.4|191.4|191.4|191.4|191.4|191.4|191.4|191.4|0|||2018-01-31 10:31:00||191.4
3789|2069|2216|382|1|PROC|23030204|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|1452.99|0|||2018-01-30 09:47:00||1452.99
2522|2069|2215|382|1|PROC|23030204|226.42|226.42|226.42|226.42|226.42|226.42|226.42|226.42|0|||2018-01-04 07:49:00||226.42
2526|2069|2215|382|1|PROC|23030204|412.5|412.5|412.5|412.5|412.5|412.5|412.5|412.5|0|||2017-12-28 08:07:00||412.5
2532|2069|2215|382|1|PROC|23030204|48.11|48.11|48.11|48.11|48.11|48.11|48.11|48.11|0|||2018-01-04 07:50:00||48.11
2537|2069|2215|382|1|PROC|23030204|124.3|124.3|124.3|124.3|124.3|124.3|124.3|124.3|0|||2018-01-04 07:51:00||124.3
2664|2069|2215|382|1|PROC|23030204|76.41|76.41|76.41|76.41|76.41|76.41|76.41|76.41|0|||2017-12-28 08:38:00||76.41
2714|2069|2215|382|1|PROC|23030204|92.4|92.4|92.4|92.4|92.4|92.4|92.4|92.4|0|||2017-12-30 13:20:00||92.4
2721|2069|2215|382|1|PROC|23030204|50.94|50.94|50.94|50.94|50.94|50.94|50.94|50.94|0|||2017-12-30 13:20:00||50.94
2802|2069|2217|382|1|USER|23030204|50.89|50.89|50.89|50.89|50.89|50.89|50.89|50.89|0|||2017-12-30 13:20:00||50.89
2803|2069|2215|382|1|PROC|23030204|50.94|50.94|50.94|50.94|50.94|50.94|50.94|50.94|0|||2017-12-30 13:20:00||50.94
2816|2069|2215|382|1|PROC|23030204|59.43|59.43|59.43|59.43|59.43|59.43|59.43|59.43|0|||2017-12-30 13:20:00||59.43
2817|2069|2215|382|1|PROC|23030204|122.26|122.26|122.26|122.26|122.26|122.26|122.26|122.26|0|||2017-12-30 13:20:00||122.26
2841|2069|2216|382|1|PROC|23030204|111.16|111.16|111.16|111.16|111.16|111.16|111.16|111.16|0|||2018-01-03 07:12:00||111.16
2880|2069|2215|382|1|PROC|23030204|84.47|84.47|84.47|84.47|84.47|84.47|84.47|84.47|0|||2017-12-30 13:19:00||84.47
2881|2069|2215|382|1|PROC|23030204|183.4|183.4|183.4|183.4|183.4|183.4|183.4|183.4|0|||2017-12-30 13:19:00||183.4
2882|2069|2215|382|1|PROC|23030204|59.43|59.43|59.43|59.43|59.43|59.43|59.43|59.43|0|||2017-12-30 13:19:00||59.43
