5943|2330|2|Y||2022-07-21 02:38:00||ENTR
5944|2346|1|Y||2022-07-21 02:38:00||ENTR
5945|2347|1|Y||2022-02-21 01:50:00||ENTR
5947|2352|1|Y||2022-03-03 08:33:00||ENTR
5948|2353|1|Y||2022-03-03 08:33:00||ENTR
5949|2354|1|Y||2022-03-03 08:33:00||ENTR
5950|2354|2|Y||2022-03-03 08:33:00||ENTR
5951|2355|1|Y||2022-03-03 08:33:00||ENTR
5952|2356|1|Y||2022-03-03 08:33:00||ENTR
5953|2357|1|Y||2022-03-03 08:33:00||ENTR
5954|2358|1|Y||2022-03-03 08:33:00||ENTR
5955|2358|2|Y||2022-03-03 08:33:00||ENTR
5956|2359|2|Y||2022-03-03 08:33:00||ENTR
5957|2359|3|Y||2022-03-03 08:33:00||ENTR
5958|2360|1|Y||2022-03-03 08:33:00||ENTR
5959|2360|2|Y||2022-03-03 08:33:00||ENTR
5960|2361|3|Y||2022-03-03 08:33:00||ENTR
5961|2361|4|Y||2022-03-03 08:33:00||ENTR
5962|2361|5|Y||2022-03-03 08:33:00||ENTR
5963|2361|6|Y||2022-03-03 08:33:00||ENTR
5964|2361|7|Y||2022-03-03 08:33:00||ENTR
5967|2368|1|Y||2023-04-20 03:26:00||ENTR
5968|2369|1|Y||2023-08-25 00:56:00||ENTR
5969|2370|1|Y||2023-08-25 00:56:00||ENTR
5970|2370|2|Y||2023-08-25 00:56:00||ENTR
5971|2371|1|Y||2023-08-25 00:56:00||ENTR
5972|2372|1|Y||2023-08-25 00:56:00||ENTR
5973|2373|1|Y||2022-04-02 01:20:00||ENTR
5974|2374|3|Y||2023-08-25 00:56:00||ENTR
5975|2374|2|Y||2023-08-25 00:56:00||ENTR
5976|2375|2|Y||2023-08-25 00:56:00||ENTR
5977|2375|3|Y||2023-08-25 00:56:00||ENTR
5978|2376|1|Y||2023-08-25 00:56:00||ENTR
5979|2376|2|Y||2023-08-25 00:56:00||ENTR
5980|2377|3|Y||2023-08-25 00:56:00||ENTR
5981|2377|4|Y||2023-08-25 00:56:00||ENTR
5983|2377|6|Y||2023-08-25 00:56:00||ENTR
5984|2377|7|Y||2023-08-25 00:56:00||ENTR
5985|2373|3|Y||2022-04-02 01:20:00||ENTR
5986|2380|1|Y||2023-08-25 00:56:00||ENTR
5987|2383|1|Y||2023-04-20 03:23:00||ENTR
5988|2384|2|Y||2023-07-05 08:17:00||ENTR
5989|2385|2|Y||2023-07-05 08:17:00||ENTR
5990|2385|3|Y||2023-07-05 08:17:00||ENTR
5991|2386|1|Y||2023-07-05 08:17:00||ENTR
5992|2386|2|Y||2023-07-05 08:17:00||ENTR
5993|2387|1|Y||2023-07-05 08:17:00||ENTR
5994|2387|2|Y||2023-07-05 08:17:00||ENTR
5995|2387|5|Y||2023-07-05 08:17:00||ENTR
5996|2388|1|Y||2023-07-05 08:17:00||ENTR
5997|2388|2|Y||2023-07-05 08:17:00||ENTR
5998|2389|2|Y||2023-07-05 08:17:00||ENTR
5999|2389|3|Y||2023-07-05 08:17:00||ENTR
6000|2389|4|Y||2023-07-05 08:17:00||ENTR
6001|2389|5|Y||2023-07-05 08:17:00||ENTR
6002|2389|6|Y||2023-07-05 08:17:00||ENTR
6004|2387|6|Y||2023-07-05 08:17:00||ENTR
6005|2391|3|Y||2023-07-05 08:17:00||ENTR
6006|2391|4|Y||2023-07-05 08:17:00||ENTR
6007|2391|5|Y||2023-07-05 08:17:00||ENTR
6008|2392|1|Y||2023-08-25 00:56:00||ENTR
6009|2373|2|Y||2022-04-02 01:20:00||ENTR
6010|2380|2|Y||2023-08-25 00:56:00||ENTR
6011|2391|2|Y||2023-07-05 08:17:00||ENTR
6012|2397|1|Y||2022-04-02 01:15:00||ENTR
6013|2398|1|Y||2022-04-02 01:15:00||ENTR
6014|2399|1|Y||2022-04-02 01:15:00||ENTR
6015|2399|2|Y||2022-04-02 01:15:00||ENTR
6016|2400|1|Y||2022-04-02 01:15:00||ENTR
6017|2401|1|Y||2022-04-02 01:15:00||ENTR
6018|2402|1|Y||2022-04-02 01:15:00||ENTR
6019|2403|1|Y||2022-04-02 01:15:00||ENTR
6020|2403|2|Y||2022-04-02 01:15:00||ENTR
6021|2403|3|Y||2022-04-02 01:15:00||ENTR
6022|2404|1|Y||2022-04-02 01:15:00||ENTR
6023|2404|2|Y||2022-04-02 01:15:00||ENTR
6024|2405|1|Y||2022-04-02 01:15:00||ENTR
6025|2405|2|Y||2022-04-02 01:15:00||ENTR
6026|2406|2|Y||2022-04-02 01:15:00||ENTR
6027|2406|3|Y||2022-04-02 01:15:00||ENTR
6028|2407|1|Y||2022-04-02 01:15:00||ENTR
6029|2407|2|Y||2022-04-02 01:15:00||ENTR
6030|2408|3|Y||2022-04-02 01:15:00||ENTR
6031|2408|4|Y||2022-04-02 01:15:00||ENTR
6032|2408|5|Y||2022-04-02 01:15:00||ENTR
6033|2408|6|Y||2022-04-02 01:15:00||ENTR
6034|2408|7|Y||2022-04-02 01:15:00||ENTR
6035|2391|1|Y||2023-07-05 08:17:00||ENTR
6037|2411|1|Y||2023-08-25 00:56:00||ENTR
6040|2387|7|Y||2023-07-05 08:17:00||ENTR
6041|2412|1|Y||2023-08-25 00:56:00||ENTR
6042|2413|1|Y||2023-07-05 08:17:00||ENTR
6043|2414|1|Y||2023-08-25 00:56:00||ENTR
6044|2417|1|Y||2022-08-26 05:21:00||ENTR
6045|2418|1|Y||2022-08-26 05:21:00||ENTR
6046|2419|1|Y||2022-08-26 05:21:00||ENTR
6047|2420|2|Y||2022-08-26 05:21:00||ENTR
6048|2420|3|Y||2022-08-26 05:21:00||ENTR
6049|2421|1|Y||2022-08-26 05:21:00||ENTR
6050|2421|2|Y||2022-08-26 05:21:00||ENTR
6051|2422|1|Y||2022-08-26 05:21:00||ENTR
6052|2422|2|Y||2022-08-26 05:21:00||ENTR
6053|2422|5|Y||2022-08-26 05:21:00||ENTR
6054|2422|6|Y||2022-08-26 05:21:00||ENTR
6055|2422|7|Y||2022-08-26 05:21:00||ENTR
6056|2423|1|Y||2022-08-26 05:21:00||ENTR
6057|2423|2|Y||2022-08-26 05:21:00||ENTR
6058|2423|3|Y||2022-08-26 05:21:00||ENTR
6059|2423|4|Y||2022-08-26 05:21:00||ENTR
6060|2423|5|Y||2022-08-26 05:21:00||ENTR
6061|2424|1|Y||2022-08-26 05:21:00||ENTR
6062|2424|2|Y||2022-08-26 05:21:00||ENTR
6063|2425|2|Y||2022-08-26 05:21:00||ENTR
6064|2425|3|Y||2022-08-26 05:21:00||ENTR
6065|2425|4|Y||2022-08-26 05:21:00||ENTR
6066|2425|5|Y||2022-08-26 05:21:00||ENTR
6067|2425|6|Y||2022-08-26 05:21:00||ENTR
6068|2425|7|Y||2022-08-26 05:21:00||ENTR
6069|2427|1|Y||2023-07-05 08:17:00||ENTR
6071|2432|1|Y||2023-05-22 01:55:00||ENTR
6072|2433|1|Y||2023-05-22 01:55:00||ENTR
6073|2433|2|Y||2023-05-22 01:55:00||ENTR
6074|2434|1|Y||2023-05-22 01:55:00||ENTR
6075|2435|1|Y||2023-05-22 01:55:00||ENTR
6076|2436|1|Y||2023-05-22 01:55:00||ENTR
6077|2437|1|Y||2023-05-22 01:55:00||ENTR
6078|2438|1|Y||2023-05-22 01:55:00||ENTR
6079|2439|1|Y||2023-05-22 01:55:00||ENTR
6080|2439|2|Y||2023-05-22 01:55:00||ENTR
6081|2440|2|Y||2023-05-22 01:55:00||ENTR
6082|2440|3|Y||2023-05-22 01:55:00||ENTR
6083|2441|1|Y||2023-05-22 01:55:00||ENTR
6084|2442|2|Y||2023-05-22 01:55:00||ENTR
6085|2442|3|Y||2023-05-22 01:55:00||ENTR
6086|2443|1|Y||2023-05-22 01:55:00||ENTR
6087|2443|2|Y||2023-05-22 01:55:00||ENTR
6088|2444|3|Y||2023-05-22 01:55:00||ENTR
6089|2444|4|Y||2023-05-22 01:55:00||ENTR
6090|2444|5|Y||2023-05-22 01:55:00||ENTR
6091|2444|6|Y||2023-05-22 01:55:00||ENTR
6092|2444|7|Y||2023-05-22 01:55:00||ENTR
6093|2449|1|Y||2023-05-22 05:43:00||ENTR
6094|2450|2|Y||2023-05-22 05:43:00||ENTR
6095|2451|1|Y||2023-05-22 05:43:00||ENTR
6096|2452|2|Y||2023-05-22 05:43:00||ENTR
6097|2452|3|Y||2023-05-22 05:43:00||ENTR
6098|2453|1|Y||2023-05-22 05:43:00||ENTR
6099|2453|2|Y||2023-05-22 05:43:00||ENTR
6100|2454|1|Y||2023-05-22 05:43:00||ENTR
6101|2454|2|Y||2023-05-22 05:43:00||ENTR
6102|2454|5|Y||2023-05-22 05:43:00||ENTR
6103|2454|6|Y||2023-05-22 05:43:00||ENTR
6104|2454|7|Y||2023-05-22 05:43:00||ENTR
6105|2455|1|Y||2023-05-22 05:43:00||ENTR
6106|2455|2|Y||2023-05-22 05:43:00||ENTR
6107|2455|3|Y||2023-05-22 05:43:00||ENTR
6108|2455|4|Y||2023-05-22 05:43:00||ENTR
6109|2455|5|Y||2023-05-22 05:43:00||ENTR
6110|2456|1|Y||2023-05-22 05:43:00||ENTR
6111|2456|2|Y||2023-05-22 05:43:00||ENTR
6112|2457|2|Y||2023-05-22 05:43:00||ENTR
6113|2457|3|Y||2023-05-22 05:43:00||ENTR
6114|2457|4|Y||2023-05-22 05:43:00||ENTR
6115|2457|5|Y||2023-05-22 05:43:00||ENTR
6116|2457|6|Y||2023-05-22 05:43:00||ENTR
6117|2457|7|Y||2023-05-22 05:43:00||ENTR
6118|2459|1|Y||2023-08-25 00:56:00||ENTR
6119|2459|2|Y||2023-08-25 00:56:00||ENTR
6121|2460|1|Y||2023-07-05 08:17:00||ENTR
6122|2460|2|Y||2023-07-05 08:17:00||ENTR
6124|2461|2|Y||2023-07-05 08:17:00||ENTR
6125|2461|3|Y||2023-07-05 08:17:00||ENTR
6126|2389|8|Y||2023-07-05 08:17:00||ENTR
6127|2461|4|Y||2023-07-05 08:17:00||ENTR
6128|2460|3|Y||2023-07-05 08:17:00||ENTR
6129|2459|3|Y||2023-08-25 00:56:00||ENTR
6132|2464|1|Y||2023-08-08 06:36:00||ENTR
6133|2465|1|Y||2023-08-08 06:36:00||ENTR
6134|2466|2|Y||2023-08-08 06:36:00||ENTR
6135|2467|1|Y||2023-08-08 06:36:00||ENTR
6136|2468|2|Y||2023-08-08 06:36:00||ENTR
6137|2468|3|Y||2023-08-08 06:36:00||ENTR
6138|2469|1|Y||2023-08-08 06:36:00||ENTR
6139|2469|2|Y||2023-08-08 06:36:00||ENTR
6140|2470|1|Y||2023-08-08 06:36:00||ENTR
6141|2470|2|Y||2023-08-08 06:36:00||ENTR
6142|2470|5|Y||2023-08-08 06:36:00||ENTR
6143|2470|6|Y||2023-08-08 06:36:00||ENTR
6144|2470|7|Y||2023-08-08 06:36:00||ENTR
6145|2471|1|Y||2023-08-08 06:36:00||ENTR
6146|2471|2|Y||2023-08-08 06:36:00||ENTR
6147|2471|3|Y||2023-08-08 06:36:00||ENTR
6148|2471|4|Y||2023-08-08 06:36:00||ENTR
6149|2471|5|Y||2023-08-08 06:36:00||ENTR
6150|2472|1|Y||2023-08-08 06:36:00||ENTR
6151|2472|2|Y||2023-08-08 06:36:00||ENTR
6152|2473|1|Y||2023-08-08 06:36:00||ENTR
6153|2473|2|Y||2023-08-08 06:36:00||ENTR
6154|2473|3|Y||2023-08-08 06:36:00||ENTR
6155|2474|2|Y||2023-08-08 06:36:00||ENTR
6156|2474|3|Y||2023-08-08 06:36:00||ENTR
6157|2474|4|Y||2023-08-08 06:36:00||ENTR
6158|2474|5|Y||2023-08-08 06:36:00||ENTR
6159|2474|6|Y||2023-08-08 06:36:00||ENTR
6160|2474|8|Y||2023-08-08 06:36:00||ENTR
6161|2475|2|Y||2023-08-08 06:36:00||ENTR
6162|2475|3|Y||2023-08-08 06:36:00||ENTR
6163|2475|4|Y||2023-08-08 06:36:00||ENTR
6164|2464|2|Y||2023-08-08 06:36:00||ENTR
6165|2459|4|Y||2023-08-25 00:56:00||ENTR
