12244|817|3400
12245|1057|7050
12246|1080|8200
12247|1080|11500
12248|1080|8200
12249|1080|1000
12250|1081|72173.48
12251|1082|61615.65
12252|1081|1100
12253|745|900
12254|745|1000
12255|745|1000
12256|1176|12868
12257|757|1100
12258|1080|9700
12259|733|1300
12260|853|4600
12261|985|2000
12262|853|1700
12263|865|2500
12264|865|2500
12265|865|2500
12266|865|2500
12267|865|2500
12268|1069|10500
12269|1116|3750
12270|1058|16100
12271|805|5782
12272|854|21600
12273|889|21850
12274|997|2844
12275|997|2814
12276|1188|4100
12277|829|3000
12278|829|4050
12279|829|2900
12280|973|21440
12281|973|13500
12282|1021|2964
12283|1021|2964
12284|1021|2964
12285|1021|2674
12287|733|1300
12288|877|15700
12289|733|1300
12290|937|5300
12292|1081|31128.39
12295|757|1111
12296|841|3000
12297|793|3900
12298|793|3900
12299|793|3900
12301|830|23300
12302|1058|36191.65
12304|1080|12264
12305|1081|6100
12307|1092|1850
12308|925|11652
12309|1188|7300
12309|1189|3400
12310|997|3358
12311|985|3000
12312|769|3784
12313|793|5400
12314|1082|69504.08
12315|699|28000
12316|674|5200
12318|842|650
12319|842|2200
12320|698|9500
12321|650|1285
12322|650|5915
12323|698|8000
12324|1082|54100
12325|1082|12400
12326|698|8778
12327|1177|11300
12328|1177|16800
12329|650|3649
12330|651|16853
12331|650|4254
12332|902|21795.59
12333|1153|26043.1
12333|1154|2565.51
12334|879|53900
12335|650|8082.5
12336|650|1800
12337|1153|6877.62
12338|830|3070
12339|830|3070
12340|818|3550
12341|1081|14800
12342|1081|10516
12343|674|2400
12344|938|3750
12345|1250|13626
12346|663|29039.54
12347|819|14200
12348|1081|6204
12350|1250|28293
12351|698|6774
12352|650|14509
12353|1058|2700
12354|1081|6100
12355|854|2300
12356|1177|4718
12357|831|19550
12358|903|24486.11
12359|662|8254
12360|998|3842
12362|662|7864
12364|903|28564.4
12365|890|4650
12366|903|28564.4
12367|903|28564.4
12368|651|22759.36
12369|698|11200
12370|1022|6464
12371|1227|6200
12377|747|12100
12378|939|13000
12379|1069|18500
12380|1058|14500
12381|1058|10400
12383|662|7534
12384|1153|46620.84
12386|1153|3738.55
12387|975|8786
12388|866|2750
12389|866|2600
12390|866|2700
12391|1177|2576
12392|866|2300
12393|974|11244
12394|1081|2200
12395|1082|5000
12396|675|18000
12397|650|7584
12398|1081|4500
12399|651|16884
12400|1154|6211.67
12403|1081|6814
12404|1189|12345
12405|1177|4394
12406|1177|5814
12407|1177|5288
12408|1072|148572.56
12409|1081|6100
12410|1081|10100
12411|1213|10700
12412|1214|19300
12413|1216|65187.83
12414|1081|9900
12415|998|2814
12417|818|3000
12418|878|1200
12419|1189|16789.27
12420|855|950
12421|1177|8590
12422|1081|4500
12423|1082|41500
12424|1082|8200
12425|1082|4400
12426|891|2000
12427|1214|11000
12428|1214|12600
12434|1154|26300
12437|831|4890
12438|1082|4704
12439|1059|13100
12440|1070|48600
12441|1070|11300
12442|1059|34400
12443|1070|15274
12444|1059|9800
12445|1059|11000
12447|1048|5384
12448|819|3490
12449|1061|63700
12450|1082|7600
12451|939|1200
12452|1082|4388
13450|879|5700
13453|1059|18300
13454|1082|6150
13455|1082|6500
13456|1082|6700
13457|987|800
13458|987|800
13459|1178|3772
13461|1251|584
13462|1251|1000
13463|1059|9800
13464|927|1000
13465|1082|1600
13466|1154|900
13467|1154|900
13468|1154|700
13469|1154|4100
13470|1154|700
13471|1154|4000
13472|1154|4000
13473|1154|3744
13474|1082|808
13475|1082|539
13476|1059|6200
13477|1178|5895
13478|867|2900
13479|1082|2700
13480|1118|1100
13482|1059|23000
13483|855|10400
13484|855|1800
13485|1178|16307
13487|1047|3504
13488|735|1300
13489|1094|1000
13490|1154|3534
13491|975|2400
13492|1227|5200
13493|1178|26600
13494|999|2714
13495|1190|8600
13496|747|1000
13497|747|3600
13498|807|1200
13500|1059|11300
13501|975|5500
13502|1059|11000
13505|1214|12300
13506|675|7300
13507|1059|5100
13508|879|9300
13509|879|10600
13510|675|8450
13511|1178|26200
13512|903|9850
13513|903|8300
13514|903|8300
13515|903|8300
13516|1154|10942
13517|1154|9012
13518|1070|18100
13520|867|3400
13521|867|3200
13522|1251|8200
13523|1251|5364
13524|939|1300
13525|939|1100
13526|927|1500
13527|1059|10400
13528|759|800
13529|759|1800
13530|891|2600
13531|1082|5700
13532|1178|7341
13533|1154|10050
13534|699|6500
13535|699|10900
13536|831|3600
13537|831|3550
13538|831|4300
13539|1082|3834
13540|1178|6224
13541|795|4810
13543|795|4890
13544|795|4890
13545|1156|56766.84
13546|1156|26000
13547|1156|48651
13549|1190|17100
13550|795|2100
13551|1156|35950
13552|1156|58153.24
13553|735|1300
13554|735|1300
13555|1082|12250
13557|1082|7600
13558|879|15200
13559|1023|4200
13560|1023|4500
13562|999|4368
13563|999|4368
13564|807|1000
13565|1178|6510
13566|1178|900
13567|987|900
13568|1154|1100
13570|1180|37753.27
13571|1178|5530
13572|653|52400
13573|1156|55026.17
13574|975|8108
13575|843|800
13576|1082|1452.3
13577|843|1800
13578|844|1150
13579|1083|2200
13580|856|1100
13581|700|5500
13582|1178|6300
13583|1179|2600
13584|1178|7089
13585|1178|6200
13586|1179|4464
13589|1082|8900
13591|1083|3300
13592|1191|5800
13593|1083|1000
13594|1083|4554
13595|880|10000
13596|1024|6514
13597|1179|7086
13598|1084|4000
13599|1180|33951
13600|832|3334
13601|832|3390
13602|1083|4400
13603|1083|750
13604|1083|4300
13605|868|3250
13606|676|6500
13607|1083|9900
13608|1083|2600
13609|1083|4550
13610|1083|4800
13611|1024|5000
13612|1179|9600
13613|928|650
13614|928|2700
13615|1179|5400
13616|892|21520.05
13617|1083|4000
13618|1083|6300
13620|796|6314
13621|796|6314
13622|796|6314
13623|1083|10500
13624|1083|7498
13625|881|34000
13628|869|19933.69
13629|869|23333.69
13630|857|23400
13632|1083|1000
13633|1083|600
13634|1083|10020
13635|1084|45020
13636|701|55000
13637|1000|3724
13638|1000|3724
13640|1000|3924
13641|772|4554
13642|977|34645.52
13643|1083|8400
13644|1084|7840
13645|1083|4224
13646|652|6504
13647|1083|4200
13648|1179|2607
13649|821|20091.87
13650|1084|62596.79
13651|1191|900
13652|1191|13610.35
13653|1155|6700
13654|1155|900
13655|1179|6470
13656|1155|14100
13657|1083|6100
13658|1083|6100
13659|676|7000
13660|1072|80000
13661|1060|5500
13662|977|8828
13664|700|5650
13665|1216|30050.64
13666|664|6650
13668|1216|4600
13669|1191|600
13670|652|9400
13671|1180|10262
13673|1180|19350
13674|677|6400
13675|1084|11200
13676|1180|13084
13677|1253|4208
13678|1253|2700
13679|1255|49500
13680|1156|4600
13681|1084|9000
13682|1084|6800
13683|1084|7600
13684|989|760
13685|1156|5160
13686|1156|5100
13687|1156|4700
13688|701|53500
13689|1084|2000
13691|1180|13194
13692|893|5250
13693|989|1200
13695|665|13500
13696|1192|14400
13698|941|1150
14699|1084|9300
14700|1180|4424
14701|1084|2984
14702|1180|8191
14703|1255|31334.49
14704|906|7950
14705|1180|4256
14707|1180|900
14708|1084|3284
14709|665|6200
14710|1085|11773.04
14711|1085|17000
14712|894|3650
14713|1242|4614
14715|979|21971.55
14716|1180|18959.84
14717|858|3750
14720|943|2700
14721|1121|1350
14722|1062|39500
14723|1230|6450
14724|1230|6450
14727|653|5684
14728|811|1350
14730|762|1250
14731|930|1550
14732|1181|11590.4
14733|1181|12300
14734|1181|13223.4
14735|798|7348
14736|798|7348
14739|1050|6104
14740|1050|7050
14741|1050|7050
14742|1181|11120.4
14743|1002|3894
14744|1002|3774
14745|870|3350
14746|978|5554
14748|1157|5664
14749|1157|5100
14750|834|1350
14751|1157|5704
14752|978|654
14753|1181|13297
14754|990|1250
14755|1181|14296.4
14756|1243|15933.84
14757|1085|6000
14758|1217|15800
14760|1073|15600
14761|1073|8258
14762|1086|41900
14763|1157|5623.5
14764|1217|14800
14765|942|15400
14766|907|16000
14771|1085|6100
14772|703|18100
14775|1157|5500
14776|978|9788
14777|978|1400
14782|1181|8061
14783|1181|5265
14784|1254|9028
14785|1158|49405.7
14786|1158|32660.28
14789|1158|43889.68
14790|702|5000
14791|1121|3300
14792|1181|9296
14793|666|9214
14795|894|7100
14796|1157|6000
14797|810|3500
14798|1085|9562
14800|1181|2439.72
14801|1157|5214
14802|990|7750
14803|1157|3700
14804|846|4500
14805|1085|13300
14806|846|1150
14809|822|1100
14810|654|9500
14811|1085|1300
14812|1157|6252
14813|1158|2744
14814|1158|2900
14815|1158|27000
14816|1181|7554
14817|858|9800
14819|1181|8100
14821|1002|2054
14822|1002|2054
14823|1002|2324
14824|678|8800
14827|990|1500
14829|990|800
14830|798|2100
14831|798|700
14832|798|700
14833|1157|3510
14835|1085|6131
14836|1075|21600
14837|1064|12400
14838|1064|11600
14839|1064|7700
14840|1075|8144
14841|1062|11200
14842|1182|11334
14844|1182|15359
14845|882|8500
14846|702|7300
14847|1085|17200
14848|1086|18700
14849|1086|9700
14850|702|7200
14851|666|3980
14853|1157|4464
14855|1158|3100
14856|1158|5482
14857|1086|6000
14858|1086|6000
14859|1158|33800
14860|1182|37333.67
14862|1182|13970
14863|1182|13410
14864|1182|9391
14865|991|9810
15865|1027|1250
15866|1027|1250
15867|1027|1250
15868|1064|8500
15869|775|1600
15873|1218|4580
15875|1063|4100
15877|1051|1050
15878|1051|1050
15879|1051|1050
15880|1051|1800
15881|823|3850
15882|763|1200
15884|775|5950
15885|919|5364
15886|1182|11990
15887|1074|2800
15889|1182|5384
15890|775|5900
15891|1182|13124
15892|883|6650
15893|883|7250
15895|871|3200
15896|1182|11291
15897|1086|6100
15898|1182|8404
15899|1182|11314
15900|979|7550
15902|943|2900
15903|931|1200
15904|835|4530
15905|823|3700
15906|1182|19926
15907|1158|5942
15911|871|3450
15912|1086|5000
15913|979|6848
15914|1194|12300
15915|811|6280
15917|739|1500
15918|739|2500
15920|1110|1250
15921|811|1350
15922|811|1100
15923|1074|24600
15924|1063|10700
15925|1074|8116
15926|1075|8116
15927|895|3800
15928|763|800
15929|859|950
15930|1122|13900
15931|1098|13900
15932|991|800
15933|1051|3944
15934|775|6350
15936|1063|8900
15937|1003|3314
15938|847|900
15939|883|10600
15941|1086|7000
15942|1086|5300
15943|1086|6000
15944|799|4964
15945|1086|6205.16
15946|1087|5658
15948|1218|4000
15949|1086|3784
15950|1074|7000
15951|1182|6695
15952|979|750
15954|1182|13974
15957|679|2500
15958|1122|2544
15959|680|11000
15960|1075|5700
15961|667|5400
15963|1064|2500
15964|1183|8600
15966|1183|7284
15969|656|3394
15970|1183|9514
15971|1087|9900
15972|704|12000
15973|680|9729
15974|1183|2734
15975|668|14334
15976|1087|9657
15977|1064|4100
15978|704|5152
15979|704|6324
15980|704|7800
15981|704|3000
15982|704|9300
15984|1087|80
15986|656|6404
15988|1183|9116
15989|1064|8700
15990|1219|7100
15991|1219|17100
15992|656|4300
15993|1183|5284
15994|1087|1300
15996|1064|7700
15998|1183|8744
15999|1183|10668
16000|1064|11800
16004|776|4800
16006|1087|4023
16008|1075|16100
16010|1183|3462
16011|704|4214
16014|1183|8140
16016|920|1800
16017|1028|2100
16018|1183|8848
16019|1052|1050
16020|1052|7650
16022|1087|3700
16023|1087|2988
16024|1087|3858
16026|1087|271
16028|1159|39300.14
16037|1087|6100
16038|1087|7950
16039|1087|2660
16041|1087|3000
16043|1087|8200
16045|896|2850
16046|1087|9000
16048|1087|1700
