39504|26805|01073||34|800|1|M|800|668|800||||||||||||||||||||||||||||||||||||||||||||||||2023-04-16 00:00:00|N|||2023-04-19 09:52:00||I|0||||||||N||N||
39505|26814|LODTX||34|1400|1|M|1400|0|1400||||||||||||||||||||||||||||||||||||||||||||||||2023-04-17 00:00:00|N|||2023-04-24 06:20:00||I|0||||||||N||N||
39506|26814|01028||34|500|1|M|500|10.1|500||||||||||||||||||||||||||||||||||||||||||||||||2023-04-17 00:00:00|N|||2023-04-24 06:20:00||I|0||||||||N||N||
39507|26814|AIRFR||34|4000|1|M|4000|906|4000||||||||||||||||||||||||||||||||||||||||||||||||2023-04-17 00:00:00|N|||2023-04-24 06:20:00||N|0||||||||N||N||
39508|26814|01073||34|700|1|M|700|314|700||||||||||||||||||||||||||||||||||||||||||||||||2023-04-17 00:00:00|N|||2023-04-24 06:20:00||I|0||||||||N||N||
39509|26816|01064||2|1750|7.4320616553|M|13006.11|13006.11|13006.11||||||||||||||||||||||||||||||||||||||||||||||||2023-06-13 00:00:00|N|||2023-12-21 09:42:00||I|0||||||||N||N||
39510|26816|01064||2|350|7.4320616553|M|2601.22|2601.22|2601.22||||||||||||||||||||||||||||||||||||||||||||||||2023-06-12 00:00:00|N|||2023-12-21 09:42:00||I|0||||||||N||N||
39511|26816|01064||2|350|7.4320616553|M|2601.22|2601.22|2601.22||||||||||||||||||||||||||||||||||||||||||||||||2023-06-18 00:00:00|N|||2023-12-21 09:42:00||I|0||||||||N||N||
39512|26816|01066||34|42000|1|M|42000|42000|42000||||||||||||||||||||||||||||||||||||||||||||||||2023-06-12 00:00:00|N|||2023-12-21 09:42:00||N|0||||||||N||N||
3|1|AIRFR||34|3000|1|M|3000|3000|3000||||||||||||||||||||||||||||||||||||||||||||||||2017-10-09 00:00:00|N|||2017-10-11 03:05:00||N|0||||||||N|2017-10-09 00:00:00|N||
4|1|LODTX||34|2800|1|M|2800|2800|2800||||||||||||||||||||||||||||||||||||||||||||||||2017-10-09 00:00:00|N|||2017-10-11 03:05:00||I|0||||||||N|2017-10-09 00:00:00|N||
