5504|1|01051||2017-12-11 03:32:00|N
5504|1|01054||2017-12-11 03:32:00|N
5504|1|01072||2017-12-11 03:32:00|N
3774|6|LODNG||2012-12-03 13:50:00|N
2182|1|01004||2013-11-26 14:28:00|N
2112|1|01030||2015-08-13 20:14:00|N
5504|1|01087||2017-12-11 03:32:00|N
5504|1|01074||2017-12-11 03:32:00|N
5504|1|PARKG||2017-12-11 03:32:00|N
5538|2|10006||2017-09-17 11:00:00|N
5538|2|10005||2017-09-17 11:00:00|N
5584|2|10009||2017-10-11 06:46:00|N
5584|2|10006||2017-10-11 06:46:00|N
5584|2|10002||2017-10-11 06:46:00|N
5584|2|10003||2017-10-11 06:46:00|N
5584|2|10005||2017-10-11 06:46:00|N
5537|2|01089||2017-09-17 11:01:00|N
5537|2|01062||2017-09-17 11:01:00|N
5540|2|LODTX||2017-09-17 11:02:00|N
5540|2|01089||2017-09-17 11:02:00|N
5584|2|10010||2017-10-11 06:46:00|N
5584|4|10006||2017-10-11 06:46:00|N
5584|4|10002||2017-10-11 06:46:00|N
5584|4|10010||2017-10-11 06:46:00|N
5516|2|AIRFR||2023-06-13 02:35:00|N
5516|2|01066||2023-06-13 02:35:00|N
5516|2|01065||2023-06-13 02:35:00|N
5594|2|LODTX||2017-10-13 11:37:00|N
5504|1|MILEG||2017-12-11 03:32:00|N
5504|1|TRAIN||2017-12-11 03:32:00|N
5504|1|01068||2017-12-11 03:32:00|N
5504|1|01067||2017-12-11 03:32:00|N
5504|1|TAXIX||2017-12-11 03:32:00|N
5504|1|TOLLS||2017-12-11 03:32:00|N
5504|1|01025||2017-12-11 03:32:00|N
5504|1|01073||2017-12-11 03:32:00|N
5504|1|01034||2017-12-11 03:32:00|N
5504|1|01043||2017-12-11 03:32:00|N
5504|1|BRKFT||2017-12-11 03:32:00|N
5504|1|01027||2017-12-11 03:32:00|N
5504|1|FXMLG||2017-12-11 03:32:00|N
5504|1|DINNR||2017-12-11 03:32:00|N
5504|1|01044||2017-12-11 03:32:00|N
5504|1|01070||2017-12-11 03:32:00|N
5504|1|01028||2017-12-11 03:32:00|N
5504|1|01069||2017-12-11 03:32:00|N
5594|2|01062||2017-10-13 11:37:00|N
5594|2|01064||2017-10-13 11:37:00|N
5595|2|01064||2017-10-13 11:37:00|N
