2116|2034|-3|N|Y|N|U_ACCO|PURCH_PROCESSOR||NONE|NONE|||com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2013-07-20 02:10:00||Y||
2117|2038|-2|N|N|N|R_PEND|PAYMENT_APRVR||BOTH|BOTH|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2118|2038|-3|N|N|N|R_ACCO|PMT_ACCT_CLERK||NONE|NONE|||com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2015-08-31 05:31:00||Y||
2119|2038|-1|N|Y|N|R_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2120|2038|0|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2121|2038|2|N|N|Y|R_PEND|AUTH_APPROVER||APPROVER|NONE|Y|Y|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2122|2038|3|N|N|Y|R_ACCO|PMT_ACCT_CLERK||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2123|2038|4|N|N|Y|R_VAPP|PMT_VENAPPROVER||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2124|2038|2147483645|N|Y|Y|R_PVAL|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2125|2038|2147483646|N|Y|Y|R_PROC|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2126|2038|2147483647|N|Y|Y|R_EXTR|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 21:57:00||Y||
2127|2039|-2|N|N|Y|Q_PEND|REQ_MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ARHandler||2017-02-20 13:48:00||Y||
2128|2039|-1|N|Y|N|Q_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-02-20 13:48:00||Y||
2129|2039|1|N|N|N|002004|REQ_PROCESSOR1||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-02-20 13:48:00||Y||
2130|2039|2|N|N|Y|Q_PEND|REQ_MANAGER||SUBMITTER|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-02-20 13:48:00||Y||
2131|2039|2147483646|N|Y|N|Q_APPR|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-02-20 13:48:00||Y||
2132|2040|-2|N|N|Y|Q_PEND|REQ_MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2133|2040|-1|N|Y|N|Q_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2134|2040|1|N|N|Y|Q_PEND|REQ_MANAGER||SUBMITTER|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2135|2040|2|N|N|N|Q_PEBK|REQ_TRAVELER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2136|2040|2147483646|N|Y|N|Q_APPR|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2016-09-02 19:46:00||Y||
2137|2041|-2|N|N|N|U_PEND|PURCH_APRVR||BOTH|BOTH|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2138|2041|-3|N|N|N|U_ACCO|PURCH_PROCESSOR||NONE|NONE|||com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:25:00||Y||
2139|2041|-1|N|Y|N|U_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2140|2041|1|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
2141|2041|7|N|N|Y|U_ACCO|PURCH_PROCESSOR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2017-05-31 22:29:00||Y||
