1019|1402||1|||C||2011-02-14 11:55:00|Afra Airlines|Afra Airlines|N
1019|1403||1|||C||2011-02-14 11:55:00|African Express Airways|African Express Airways|N
1019|1404||1|||C||2011-02-14 11:55:00|Afriqiyah Airways|Afriqiyah Airways|N
1019|1405||1|||C||2011-02-14 11:55:00|Agni Air|Agni Air|N
1019|1406||1|||C||2011-02-14 11:55:00|Aigle Azur|Aigle Azur|N
1019|1407||1|||C||2011-02-14 11:55:00|Air 26|Air 26|N
1019|1408||1|||C||2011-02-14 11:55:00|Air èland|Air èland|N
1019|1409||1|||C||2011-02-14 11:55:00|Air AlgÇrie|Air AlgÇrie|N
1019|1410||1|||C||2011-02-14 11:55:00|Air Alps|Air Alps|N
1019|1411||1|||C||2011-02-14 11:55:00|Air Alsie|Air Alsie|N
1019|1412||1|||C||2011-02-14 11:55:00|Air Antilles Express|Air Antilles Express|N
1019|1413||1|||C||2011-02-14 11:55:00|Air Arabia|Air Arabia|N
1019|1414||1|||C||2011-02-14 11:55:00|Air Armenia|Air Armenia|N
1019|1415||1|||C||2011-02-14 11:55:00|Air Asia|Air Asia|N
1019|1416||1|||C||2011-02-14 11:55:00|Air Astana|Air Astana|N
1019|1417||1|||C||2011-02-14 11:55:00|Air Atlanta Icelandic|Air Atlanta Icelandic|N
1019|1418||1|||C||2011-02-14 11:55:00|Air Atlantique|Air Atlantique|N
1019|1419||1|||C||2011-02-14 11:55:00|Air Austral|Air Austral|N
1019|1420||1|||C||2011-02-14 11:55:00|Air Bagan|Air Bagan|N
1019|1421||1|||C||2011-02-14 11:55:00|Air Berlin|Air Berlin|N
1019|1422||1|||C||2011-02-14 11:55:00|Air Botswana|Air Botswana|N
1019|1423||1|||C||2011-02-14 11:55:00|Air Burkina|Air Burkina|N
1019|1424||1|||C||2011-02-14 11:55:00|Air Burundi|Air Burundi|N
1019|1425||1|||C||2011-02-14 11:55:00|Air Cairo|Air Cairo|N
1019|1426||1|||C||2011-02-14 11:55:00|Air Caledonie|Air Caledonie|N
1019|1456||1|||C||2011-02-14 11:55:00|Air Guinee Express|Air Guinee Express|N
1019|1457||1|||C||2011-02-14 11:55:00|Air Guyane|Air Guyane|N
1019|1458||1|||C||2011-02-14 11:55:00|Air Hokkaido|Air Hokkaido|N
1019|1459||1|||C||2011-02-14 11:55:00|Air Iceland|Air Iceland|N
1019|1460||1|||C||2011-02-14 11:55:00|Air India|Air India|N
1019|1461||1|||C||2011-02-14 11:55:00|Air India Regional|Air India Regional|N
1019|1462||1|||C||2011-02-14 11:55:00|Air Inuit|Air Inuit|N
1019|1463||1|||C||2011-02-14 11:55:00|Air Italy|Air Italy|N
1019|1464||1|||C||2011-02-14 11:55:00|Air Italy Polska|Air Italy Polska|N
1019|1465||1|||C||2011-02-14 11:55:00|Air Ivoire|Air Ivoire|N
1019|1466||1|||C||2011-02-14 11:55:00|Air Japan|Air Japan|N
1019|1467||1|||C||2011-02-14 11:55:00|Air Katafanga|Air Katafanga|N
1019|1468||1|||C||2011-02-14 11:55:00|Air Kharkov|Air Kharkov|N
1019|1469||1|||C||2011-02-14 11:55:00|Air Kiribati|Air Kiribati|N
1019|1470||1|||C||2011-02-14 11:55:00|Air Kokshetau|Air Kokshetau|N
1019|1471||1|||C||2011-02-14 11:55:00|Air Koryo|Air Koryo|N
1019|1472||1|||C||2011-02-14 11:55:00|Air Labrador|Air Labrador|N
1019|1473||1|||C||2011-02-14 11:55:00|Air Leone|Air Leone|N
1019|1474||1|||C||2011-02-14 11:55:00|Air Libya Tibesti|Air Libya Tibesti|N
1019|1475||1|||C||2011-02-14 11:55:00|Air Link|Air Link|N
1019|1476||1|||C||2011-02-14 11:55:00|Air Link International Airways|Air Link International Airways|N
1019|1477||1|||C||2011-02-14 11:55:00|Air Macau|Air Macau|N
1019|1478||1|||C||2011-02-14 11:55:00|Air Madagascar|Air Madagascar|N
1019|1479||1|||C||2011-02-14 11:55:00|Air Malawi|Air Malawi|N
1019|1480||1|||C||2011-02-14 11:55:00|Air Mali|Air Mali|N
1019|1481||1|||C||2011-02-14 11:55:00|Air Malta|Air Malta|N
1019|1482||1|||C||2011-02-14 11:55:00|Air Mandalay|Air Mandalay|N
1019|1483||1|||C||2011-02-14 11:55:00|Air Marshall Islands|Air Marshall Islands|N
1019|1484||1|||C||2011-02-14 11:55:00|Air Mashriq|Air Mashriq|N
1019|1485||1|||C||2011-02-14 11:55:00|Air Mauritius|Air Mauritius|N
1019|1486||1|||C||2011-02-14 11:55:00|Air MÇditerranÇe|Air MÇditerranÇe|N
1019|1487||1|||C||2011-02-14 11:55:00|Air Memphis|Air Memphis|N
1019|1488||1|||C||2011-02-14 11:55:00|Air Mikisew|Air Mikisew|N
1019|1489||1|||C||2011-02-14 11:55:00|Air Miles|Air Miles|N
1019|1490||1|||C||2011-02-14 11:55:00|Air Moldova|Air Moldova|N
1019|1491||1|||C||2011-02-14 11:55:00|Air Moorea|Air Moorea|N
1019|1492||1|||C||2011-02-14 11:55:00|Air Myanmar|Air Myanmar|N
1019|1493||1|||C||2011-02-14 11:55:00|Air Namibia|Air Namibia|N
1019|1494||1|||C||2011-02-14 11:55:00|Air National|Air National|N
1019|1495||1|||C||2011-02-14 11:55:00|Air Nelson|Air Nelson|N
1019|1496||1|||C||2011-02-14 11:55:00|Air Next|Air Next|N
1019|1497||1|||C||2011-02-14 11:55:00|Air Nippon|Air Nippon|N
1019|1498||1|||C||2011-02-14 11:55:00|Air Nippon Network|Air Nippon Network|N
1019|1499||1|||C||2011-02-14 11:55:00|Air Niugini|Air Niugini|N
1019|1500||1|||C||2011-02-14 11:55:00|Air North|Air North|N
1019|1501||1|||C||2011-02-14 11:55:00|Air Nostrum|Air Nostrum|N
1019|1502||1|||C||2011-02-14 11:55:00|Air Nunavut|Air Nunavut|N
1019|1503||1|||C||2011-02-14 11:55:00|Air One|Air One|N
1019|1504||1|||C||2011-02-14 11:55:00|Air Pacific|Air Pacific|N
1019|1505||1|||C||2011-02-14 11:55:00|Air Pack Express|Air Pack Express|N
1019|1506||1|||C||2011-02-14 11:55:00|Air Parabaat|Air Parabaat|N
1019|1507||1|||C||2011-02-14 11:55:00|Air Pink|Air Pink|N
1019|1508||1|||C||2011-02-14 11:55:00|Air Prishtina|Air Prishtina|N
1019|1509||1|||C||2011-02-14 11:55:00|Air Pullmantur|Air Pullmantur|N
1019|1510||1|||C||2011-02-14 11:55:00|Air Rarotonga|Air Rarotonga|N
1019|1511||1|||C||2011-02-14 11:55:00|Air Regional|Air Regional|N
1019|1512||1|||C||2011-02-14 11:55:00|Air Rum|Air Rum|N
1019|1513||1|||C||2011-02-14 11:55:00|Air Saguenay|Air Saguenay|N
1019|1514||1|||C||2011-02-14 11:55:00|Air Saint-Pierre|Air Saint-Pierre|N
1019|1515||1|||C||2011-02-14 11:55:00|Air Sal|Air Sal|N
1019|1516||1|||C||2011-02-14 11:55:00|Air Satellite|Air Satellite|N
1019|1517||1|||C||2011-02-14 11:55:00|Air Service Gabon|Air Service Gabon|N
1019|1518||1|||C||2011-02-14 11:55:00|Air Seychelles|Air Seychelles|N
1019|1519||1|||C||2011-02-14 11:55:00|Air Sinai|Air Sinai|N
1019|1520||1|||C||2011-02-14 11:55:00|Air Southwest|Air Southwest|N
1019|1521||1|||C||2011-02-14 11:55:00|Air St. Thomas|Air St. Thomas|N
1019|1522||1|||C||2011-02-14 11:55:00|Air Sunshine|Air Sunshine|N
1019|1523||1|||C||2011-02-14 11:55:00|Air Sylhet|Air Sylhet|N
1019|1524||1|||C||2011-02-14 11:55:00|Air Tahiti|Air Tahiti|N
1019|1525||1|||C||2011-02-14 11:55:00|Air Tahiti Nui|Air Tahiti Nui|N
1019|1526||1|||C||2011-02-14 11:55:00|Air Tanzania|Air Tanzania|N
1019|1527||1|||C||2011-02-14 11:55:00|Air Tindi|Air Tindi|N
1019|1528||1|||C||2011-02-14 11:55:00|Air Transat|Air Transat|N
1019|1529||1|||C||2011-02-14 11:55:00|Air Turks and Caicos|Air Turks and Caicos|N
1019|1530||1|||C||2011-02-14 11:55:00|Air Universal|Air Universal|N
1019|1531||1|||C||2011-02-14 11:55:00|Air Universal Cyprus|Air Universal Cyprus|N
1019|1532||1|||C||2011-02-14 11:55:00|Air Urga|Air Urga|N
1019|1533||1|||C||2011-02-14 11:55:00|Air VallÇe|Air VallÇe|N
1019|1534||1|||C||2011-02-14 11:55:00|Air Vanuatu|Air Vanuatu|N
1019|1535||1|||C||2011-02-14 11:55:00|Air VIA|Air VIA|N
1019|1536||1|||C||2011-02-14 11:55:00|Air Whitsunday|Air Whitsunday|N
1019|1537||1|||C||2011-02-14 11:55:00|Air Wisconsin|Air Wisconsin|N
1019|1538||1|||C||2011-02-14 11:55:00|Air Zimbabwe|Air Zimbabwe|N
1019|1539||1|||C||2011-02-14 11:55:00|AirAsia X|AirAsia X|N
1019|1540||1|||C||2011-02-14 11:55:00|AirBaltic|AirBaltic|N
1019|1541||1|||C||2011-02-14 11:55:00|Airblue|Airblue|N
1019|1542||1|||C||2011-02-14 11:55:00|Aircalin|Aircalin|N
1019|1543||1|||C||2011-02-14 11:55:00|Aircruising Australia|Aircruising Australia|N
1019|1544||1|||C||2011-02-14 11:55:00|Aires Colombia|Aires Colombia|N
1019|1545||1|||C||2011-02-14 11:55:00|Airfast Indonesia|Airfast Indonesia|N
1019|1546||1|||C||2011-02-14 11:55:00|Air-India Express|Air-India Express|N
1019|1547||1|||C||2011-02-14 11:55:00|Airkenya Express|Airkenya Express|N
1019|1548||1|||C||2011-02-14 11:55:00|Airlinair|Airlinair|N
1019|1549||1|||C||2011-02-14 11:55:00|Airlines of Tasmania|Airlines of Tasmania|N
1019|1550||1|||C||2011-02-14 11:55:00|Airlines PNG|Airlines PNG|N
1019|1551||1|||C||2011-02-14 11:55:00|Airlink Swaziland|Airlink Swaziland|N
1019|1552||1|||C||2011-02-14 11:55:00|Airmark Indonesia|Airmark Indonesia|N
1019|1553||1|||C||2011-02-14 11:55:00|Airnorth|Airnorth|N
1019|1554||1|||C||2011-02-14 11:55:00|Airphil Express|Airphil Express|N
1019|1555||1|||C||2011-02-14 11:55:00|Air-taxi europe|Air-taxi europe|N
1019|1556||1|||C||2011-02-14 11:55:00|AirTran Airways|AirTran Airways|N
1019|1557||1|||C||2011-02-14 11:55:00|Airtransse|Airtransse|N
1019|1558||1|||C||2011-02-14 11:55:00|Airwaves Airlink|Airwaves Airlink|N
1019|1559||1|||C||2011-02-14 11:55:00|Aklak Air|Aklak Air|N
1019|1560||1|||C||2011-02-14 11:55:00|Alaire|Alaire|N
1019|1561||1|||C||2011-02-14 11:55:00|Alas Chiricanas|Alas Chiricanas|N
1019|1562||1|||C||2011-02-14 11:55:00|Alaska Central Express|Alaska Central Express|N
1019|1563||1|||C||2011-02-14 11:55:00|Albanian Airlines|Albanian Airlines|N
1019|1564||1|||C||2011-02-14 11:55:00|Alberta Citylink|Alberta Citylink|N
1019|1565||1|||C||2011-02-14 11:55:00|Alexandria Airlines|Alexandria Airlines|N
1019|1566||1|||C||2011-02-14 11:55:00|Alidaunia|Alidaunia|N
1019|1567||1|||C||2011-02-14 11:55:00|Alitalia Express|Alitalia Express|N
1070|4680|4679|4|||D||2017-07-26 09:46:00|CN-CN10-Merchandising-0011|0011|N
1070|4681|4691|4|||D||2017-07-26 09:46:00|CN-CN10-Finance-0020|0020|N
1070|4683|4682|4|||D||2017-07-26 09:46:00|CN-CN10-Marketing-0030|0030|N
1070|4684|4682|4|||D||2017-07-26 09:46:00|CN-CN10-Marketing-0031|0031|N
1070|4685|4682|4|||D||2017-07-26 09:46:00|CN-CN10-Marketing-0032|0032|N
1070|4687|4686|4|||D||2017-07-26 09:46:00|CN-CN10-Visual Merchandising-0040|0040|N
1070|4689|4688|4|||D||2017-07-26 09:46:00|CN-CN10-Retail-0050|0050|N
1070|4690|4688|4|||D||2017-07-26 09:46:00|CN-CN10-Retail-0055|0055|N
1070|4692|4691|4|||D||2017-07-26 09:46:00|CN-CN10-Finance-0070|0070|N
1070|4693|4691|4|||D||2017-07-26 09:46:00|CN-CN10-Finance-0080|0080|N
1070|4695|4694|4|||D||2017-07-26 09:46:00|CN-CN10-HR-0090|0090|N
1070|4696|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN01|CN01|N
1070|4697|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN02|CN02|N
1070|4698|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN11|CN11|N
1070|4699|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN12|CN12|N
1070|4700|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN15|CN15|N
1070|4701|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN17|CN17|N
1070|4702|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN18|CN18|N
1070|4703|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN19|CN19|N
1070|4704|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN23|CN23|N
1070|4706|4705|4|||D||2017-07-26 09:46:00|CN-CN10-Store Outlet-CN24|CN24|N
1070|4708|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN25|CN25|N
1070|4709|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN26|CN26|N
1070|4710|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN27|CN27|N
1070|4711|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN28|CN28|N
1070|4712|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN29|CN29|N
1070|4713|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN30|CN30|N
1070|4714|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN31|CN31|N
1070|4715|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN32|CN32|N
1070|4716|4721|4|||D||2017-07-26 09:46:00|CN-CN10-Store China North-CN33|CN33|N
1070|4717|4707|4|||D||2017-07-26 09:46:00|CN-CN10-Store China South-CN34|CN34|N
