1005|BRKFT|1054|1054|||2012-10-22 10:20:00|N|N|N|Y|N|||Y|N
1005|BUSML|1055|1055|||2011-03-28 14:54:00|N|N|Y|Y|N|||Y|N
1005|CARMI|7|7|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|CARRT|4|4|4||2012-10-22 10:20:00|N|N|N|Y|N|||Y|N
1005|CELPH|1054|1054|||2012-10-22 10:22:00|N|N|N|Y|N|||Y|N
1005|COMMU|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|CSHAD|8|8|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|CURGL|8|8|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|DINNR|1054|1054|||2012-10-22 10:20:00|N|N|N|Y|N|||Y|N
1005|DUESX|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|ENTRT|3|3|||2011-03-28 14:54:00|N|N|N|N|N|||Y|N
1005|FXINC|3|3|||2017-04-13 23:41:00|N|N|N|Y|N|||Y|N
1005|FXLDG|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|FXMLG|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|FXMLS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|GASXX|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|GIFTS|1055|1055|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|LNDRY|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|LOCPH|1054|1054|||2012-10-22 10:22:00|N|N|N|Y|N|||Y|N
1005|LODGE|3|3|||2011-03-28 14:54:00|N|N|N|N|N|||Y|N
1005|LODNG|1207|1059|7||2017-04-24 17:10:00|N|N|N|Y|N|||Y|N
1005|LODTX|4|4|7||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|LUNCH|1054|1054|||2012-10-22 10:22:00|N|N|N|Y|N|||Y|N
1005|MEALS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|MILEG|7|7|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|MISCL|1042|1042|||2012-05-22 15:11:00|N|N|N|Y|N|||Y|N
1005|OFCSP|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|ONLIN|1054|1054|||2012-10-22 10:21:00|N|N|N|Y|N|||Y|N
1005|OTHER|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|OVRNT|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|PARKG|1054|1054|||2012-10-22 10:22:00|N|N|N|Y|N|||Y|N
1005|POSTG|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|PVMLS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|SEMNR|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|TAXIX|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|TOLLS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|TRANS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|TRDSH|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|TXMLS|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|UNDEF|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1006|01004|1055|1055|||2011-05-12 10:02:00|N|N|Y|Y|N|||Y|N
1006|01005|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01006|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01007|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01008|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01009|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01010|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01011|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01012|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01014|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01015|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01020|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01021|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01024|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01025|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01026|1152|1152|1019||2017-05-31 19:48:00|N|N|N|Y|N|||Y|N
1006|01028|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|01035|3|3|||2012-05-22 15:29:00|N|N|N|Y|N|||Y|N
1006|01036|3|3|||2012-05-22 15:29:00|N|N|N|Y|N|||Y|N
1006|AIRFR|1019|1019|1019||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|AWRDS|1055|1055|||2011-11-07 14:06:00|N|N|N|Y|N|||Y|N
1006|BANKF|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|BRKFT|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|BUSML|1055|1055|||2011-05-12 10:02:00|N|N|Y|Y|N|||Y|N
1006|CARMI|7|7|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|CARRT|4|4|4||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|CELPH|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|COMMU|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|CSHAD|8|8|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|CURGL|8|8|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|DINNR|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|DUESX|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|ENTRT|3|3|||2011-05-12 10:02:00|N|N|N|N|N|||Y|N
1006|FXINC|3|3|||2017-04-13 23:41:00|N|N|N|Y|N|||Y|N
1006|FXLDG|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|FXMLG|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|FXMLS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|GASXX|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|GIFTS|1055|1055|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|LNDRY|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|LOCPH|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|LODGE|3|3|||2011-05-12 10:02:00|N|N|N|N|N|||Y|N
1006|LODNG|1207|1059|7||2017-04-24 17:10:00|N|N|N|Y|N|||Y|N
1006|LODTX|4|4|7||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|LUNCH|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|MEALS|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|MILEG|7|7|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|MISCL|1042|1042|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
1006|OFCSP|3|3|||2011-05-12 10:02:00|N|N|N|Y|N|||Y|N
