5600|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-30 02:53:00||N
5601|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-29 07:01:00||N
5602|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-29 07:14:00||N
5603|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-30 02:56:00||N
5604|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-30 02:56:00||N
5605|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2018-11-30 02:57:00||N
5607|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-09-21 12:11:00||N
5610|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:38:00||N
5611|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-09-21 14:53:00||N
5612|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-09-21 14:53:00||N
5613|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-09-21 14:54:00||N
5614|Y|Y|REPORT_SAVE|EXP|CUSTOM|||||2017-11-08 11:08:00||N
5615|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-09-21 15:29:00||N
5616|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-09-21 15:31:00||N
5635|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-09-25 04:07:00||N
5640|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2017-11-08 11:10:00||N
5641|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2019-03-06 09:18:00||N
5642|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2017-10-13 11:21:00||N
5643|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2017-10-13 11:21:00||N
5644|N|Y|REPORT_SAVE|EXP|CUSTOM|||||2017-10-13 11:21:00||N
5645|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-09-25 13:18:00||N
5646|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-09-28 01:59:00||N
5647|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-12-20 02:45:00||N
5650|Y|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-28 07:17:00||N
5651|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2022-04-22 06:28:00||N
5652|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2023-03-28 06:53:00||N
5653|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-11-03 09:54:00||N
5655|Y|Y|REQ_SEGMENT_SUBMIT|REQ|CUSTOM|||||2017-10-11 06:46:00||N
